"user_id","record_id","player_event_type","ui_event_type","event_current_time_in_milliseconds","event_nano_time","event_seek_position_in_milliseconds","event_start_time","event_elapsed_time","song_album_id","song_album_name","song_artist_id","song_artist_name","song_bit_rate","song_date_added","song_disc_number","song_duration","song_file_size","song_file_format","song_id","song_last_played","song_name","song_file_path","song_play_count","song_playlist_id","playlist_play_order","podcast","song_sample_rate","track","song_release_year","album_id","album_name","album_artist_name","album_date_added","album_release_year","number_of_songs_in_album ","number_of_discs_in_album","album_artists","album_paths","genre_id","genre_name","number_of_songs_for_genre","album_artist_name","album_artist_album_data","audio_devic_type","audio_volume_data","device_info_app_version","device_info_device_model","device_info_google_play_services_app","device_info_google_play_services_lib","device_info_ignoring_battery_optimizations","device_info_power_save_mode_enabled","device_info_sdk_version","device_info_sdk_version_int","device_info_talk_back_enabled","device_info_timestamp"
"2Eglu7bQGjcjRBkgSdxwRatfsnE2","0-797bd0ca-e96d-476f-89a2-7f5ce11da374","PLAY",,"1603810586436","45943571726830","0","","","4104920537705825826","Kids in Love","4508817559700461023","Kids in Love","256 kbps","1600177848","0","232960","7.2 MB","MPEG-1 Layer 3","10735","0","Never Let You Go","/storage/emulated/0/Music/Never Let You Go.mp3","0","0","0","false","44.1 kHz","1","2017","","","","","","","","","","","","","","","","",,,,"","","",,"","",
"2Eglu7bQGjcjRBkgSdxwRatfsnE2","1-7862d0a0-7058-46f6-8152-50b1b6b5c756","PAUSE",,"1603810588064","45945199006888","842","","","4104920537705825826","Kids in Love","4508817559700461023","Kids in Love","256 kbps","1600177848","0","232960","7.2 MB","MPEG-1 Layer 3","10735","0","Never Let You Go","/storage/emulated/0/Music/Never Let You Go.mp3","0","0","0","false","44.1 kHz","1","2017","","","","","","","","","","","","","","","","",,,,"","","",,"","",
"2Eglu7bQGjcjRBkgSdxwRatfsnE2","2-2b8029a4-0ca2-4f29-90f6-6bde33d8be34",,"PAUSE","1603810588081","45945216527879","860","","","4104920537705825826","Kids in Love","4508817559700461023","Kids in Love","256 kbps","1600177848","0","232960","7.2 MB","MPEG-1 Layer 3","10735","0","Never Let You Go","/storage/emulated/0/Music/Never Let You Go.mp3","0","0","0","false","44.1 kHz","1","2017","","","","","","","","","","","","","","","","",,,,"","","",,"","",
"2JlMP1fGZpf9LnfMN3StZX9e89C3","1-3c75b49b-7992-47a3-86c8-e14571b94f2b","PLAY",,"1604831934289","185504990953802","0","","","1","Brand Music 2019","1","Brand Music 2019","128 kbps","1546300944","0","268564","5.4 MB","MPEG-1 Layer 3","14","0","Over the Horizon","/storage/emulated/0/Samsung/Music/Over_the_Horizon.mp3","0","0","0","false","44.1 kHz","1","0","","","","","","","","","","","","","","","","",,,,"","","",,"","",
"2JlMP1fGZpf9LnfMN3StZX9e89C3","2-c17e4ef7-33fe-4a99-b431-b3afbb7e6b03","PLAY",,"1604831935069","185505771827708","0","","","1","Brand Music 2019","1","Brand Music 2019","128 kbps","1546300944","0","268564","5.4 MB","MPEG-1 Layer 3","14","0","Over the Horizon","/storage/emulated/0/Samsung/Music/Over_the_Horizon.mp3","0","0","0","false","44.1 kHz","1","0","","","","","","","","","","","","","","","","",,,,"","","",,"","",
"2JlMP1fGZpf9LnfMN3StZX9e89C3","3-3d83ffd9-7d21-4126-8e90-9c40c34328be","PAUSE",,"1604831963718","185534420600197","28303","","","1","Brand Music 2019","1","Brand Music 2019","128 kbps","1546300944","0","268564","5.4 MB","MPEG-1 Layer 3","14","0","Over the Horizon","/storage/emulated/0/Samsung/Music/Over_the_Horizon.mp3","0","0","0","false","44.1 kHz","1","0","","","","","","","","","","","","","","","","",,,,"","","",,"","",
"2JlMP1fGZpf9LnfMN3StZX9e89C3","0-e142b078-bfd1-4c87-96f9-4058d9cb35ce",,"PLAY","1604831934047","185504749865209","0","","","1","Brand Music 2019","1","Brand Music 2019","128 kbps","1546300944","0","268564","5.4 MB","MPEG-1 Layer 3","14","0","Over the Horizon","/storage/emulated/0/Samsung/Music/Over_the_Horizon.mp3","0","0","0","false","44.1 kHz","1","0","","","","","","","","","","","","","","","","",,,,"","","",,"","",
"2JlMP1fGZpf9LnfMN3StZX9e89C3","4-121b696a-c578-45db-b0ad-54cae897b87e",,"PAUSE","1604831963753","185534455447385","28337","","","1","Brand Music 2019","1","Brand Music 2019","128 kbps","1546300944","0","268564","5.4 MB","MPEG-1 Layer 3","14","0","Over the Horizon","/storage/emulated/0/Samsung/Music/Over_the_Horizon.mp3","0","0","0","false","44.1 kHz","1","0","","","","","","","","","","","","","","","","",,,,"","","",,"","",
"3H1zVpV0LPZeYOGGxFNNHK68TRf1","0-50bfddbb-4910-4ba6-a770-44572e915fac","PAUSE",,"1603234003905","2060261870630","2088","","","3","Sinatra Sings Rodgers And Hammerstein","3","Sinatra Sings Rodgers And Hammerstein","359 kbps","1596734605","0","179160","7.7 MB","FLAC 16 bits","41","1603234001234","Oh, What A Beautiful Mornin' (With Chorus)","/storage/emulated/0/Download/01 Frank Sinatra - Oh, What A Beautiful Mornin' (With Chorus).flac","1","0","0","false","44.1 kHz","1","1996","","","","","","","","","","","","","","","","",,,,"","","",,"","",
"3H1zVpV0LPZeYOGGxFNNHK68TRf1","0-f7945f6b-288d-413a-a1d3-a30e2c9c5981","PLAY",,"1599924775334","1312552248210280","0","","","3","Sinatra Sings Rodgers And Hammerstein","3","Sinatra Sings Rodgers And Hammerstein","359 kbps","1596734605","0","179160","7.7 MB","FLAC 16 bits","41","0","Oh, What A Beautiful Mornin' (With Chorus)","/storage/emulated/0/Download/01 Frank Sinatra - Oh, What A Beautiful Mornin' (With Chorus).flac","0","0","0","false","44.1 kHz","1","1996","","","","","","","","","","","","","","","","",,,,"","","",,"","",
"3H1zVpV0LPZeYOGGxFNNHK68TRf1","11-e068aee9-129b-410e-ad2a-357a79d8a957","PAUSE",,"1603234772435","2828791791170","7761","","","3","Sinatra Sings Rodgers And Hammerstein","3","Sinatra Sings Rodgers And Hammerstein","359 kbps","1596734605","0","179160","7.7 MB","FLAC 16 bits","41","1603234742986","Oh, What A Beautiful Mornin' (With Chorus)","/storage/emulated/0/Download/01 Frank Sinatra - Oh, What A Beautiful Mornin' (With Chorus).flac","3","0","0","false","44.1 kHz","1","1996","","","","","","","","","","","","","","","","",,,,"","","",,"","",
"3H1zVpV0LPZeYOGGxFNNHK68TRf1","13-7a5f75e0-7d39-4f27-b027-85f401671dc0","PLAY",,"1603234775478","2831835562780","8454","","","3","Sinatra Sings Rodgers And Hammerstein","3","Sinatra Sings Rodgers And Hammerstein","359 kbps","1596734605","0","179160","7.7 MB","FLAC 16 bits","41","1603234742986","Oh, What A Beautiful Mornin' (With Chorus)","/storage/emulated/0/Download/01 Frank Sinatra - Oh, What A Beautiful Mornin' (With Chorus).flac","3","0","0","false","44.1 kHz","1","1996","","","","","","","","","","","","","","","","",,,,"","","",,"","",
"3H1zVpV0LPZeYOGGxFNNHK68TRf1","15-a09367b2-9f9f-4ca6-9fb7-76c3212ecfad","PAUSE",,"1603234777231","2833588335680","10158","","","3","Sinatra Sings Rodgers And Hammerstein","3","Sinatra Sings Rodgers And Hammerstein","359 kbps","1596734605","0","179160","7.7 MB","FLAC 16 bits","41","1603234742986","Oh, What A Beautiful Mornin' (With Chorus)","/storage/emulated/0/Download/01 Frank Sinatra - Oh, What A Beautiful Mornin' (With Chorus).flac","3","0","0","false","44.1 kHz","1","1996","","","","","","","","","","","","","","","","",,,,"","","",,"","",
"3H1zVpV0LPZeYOGGxFNNHK68TRf1","18-fa6a224c-7f6b-4b7c-ba82-ebb26a2835b6","PAUSE",,"1603234793663","2850019711490","12938","","","3","Sinatra Sings Rodgers And Hammerstein","3","Sinatra Sings Rodgers And Hammerstein","359 kbps","1596734605","0","179160","7.7 MB","FLAC 16 bits","41","1603234779663","Oh, What A Beautiful Mornin' (With Chorus)","/storage/emulated/0/Download/01 Frank Sinatra - Oh, What A Beautiful Mornin' (With Chorus).flac","4","0","0","false","44.1 kHz","1","1996","","","","","","","","","","","","","","","","",,,,"","","",,"","",
"3H1zVpV0LPZeYOGGxFNNHK68TRf1","2-c296d9ec-3199-4688-8f6c-e03249cf82ec","PLAY",,"1603234019922","2076279189110","2722","","","3","Sinatra Sings Rodgers And Hammerstein","3","Sinatra Sings Rodgers And Hammerstein","359 kbps","1596734605","0","179160","7.7 MB","FLAC 16 bits","41","1603234001234","Oh, What A Beautiful Mornin' (With Chorus)","/storage/emulated/0/Download/01 Frank Sinatra - Oh, What A Beautiful Mornin' (With Chorus).flac","1","0","0","false","44.1 kHz","1","1996","","","","","","","","","","","","","","","","",,,,"","","",,"","",
"3H1zVpV0LPZeYOGGxFNNHK68TRf1","2-d507ca29-a5f2-44a8-94ce-8d47df315143","PLAY",,"1599925180586","1312957499955740","0","","","3","Sinatra Sings Rodgers And Hammerstein","3","Sinatra Sings Rodgers And Hammerstein","359 kbps","1596734605","0","179160","7.7 MB","FLAC 16 bits","41","0","Oh, What A Beautiful Mornin' (With Chorus)","/storage/emulated/0/Download/01 Frank Sinatra - Oh, What A Beautiful Mornin' (With Chorus).flac","0","0","0","false","44.1 kHz","1","1996","","","","","","","","","","","","","","","","",,,,"","","",,"","",
"3H1zVpV0LPZeYOGGxFNNHK68TRf1","20-50c30f23-4cbc-47ee-aa73-f619fc93f383","PLAY",,"1603234799700","2856057378230","13613","","","3","Sinatra Sings Rodgers And Hammerstein","3","Sinatra Sings Rodgers And Hammerstein","359 kbps","1596734605","0","179160","7.7 MB","FLAC 16 bits","41","1603234779663","Oh, What A Beautiful Mornin' (With Chorus)","/storage/emulated/0/Download/01 Frank Sinatra - Oh, What A Beautiful Mornin' (With Chorus).flac","4","0","0","false","44.1 kHz","1","1996","","","","","","","","","","","","","","","","",,,,"","","",,"","",
"3H1zVpV0LPZeYOGGxFNNHK68TRf1","24-bc417b94-8f4f-4e85-bc64-8cf839dc6b5f","PAUSE",,"1603234820337","2876693774450","5237","","","3","Sinatra Sings Rodgers And Hammerstein","3","Sinatra Sings Rodgers And Hammerstein","359 kbps","1596734605","0","179160","7.7 MB","FLAC 16 bits","41","1603234814243","Oh, What A Beautiful Mornin' (With Chorus)","/storage/emulated/0/Download/01 Frank Sinatra - Oh, What A Beautiful Mornin' (With Chorus).flac","6","0","0","false","44.1 kHz","1","1996","","","","","","","","","","","","","","","","",,,,"","","",,"","",
"3H1zVpV0LPZeYOGGxFNNHK68TRf1","26-ccd3f5f2-dd53-4014-88bd-64583ddce5ff","PLAY",,"1603234823767","2880124065160","5945","","","3","Sinatra Sings Rodgers And Hammerstein","3","Sinatra Sings Rodgers And Hammerstein","359 kbps","1596734605","0","179160","7.7 MB","FLAC 16 bits","41","1603234814243","Oh, What A Beautiful Mornin' (With Chorus)","/storage/emulated/0/Download/01 Frank Sinatra - Oh, What A Beautiful Mornin' (With Chorus).flac","6","0","0","false","44.1 kHz","1","1996","","","","","","","","","","","","","","","","",,,,"","","",,"","",
"3H1zVpV0LPZeYOGGxFNNHK68TRf1","28-cc78f324-d8ff-4a76-9d4d-719a09230e50","PAUSE",,"1603234825425","2881782221170","7561","","","3","Sinatra Sings Rodgers And Hammerstein","3","Sinatra Sings Rodgers And Hammerstein","359 kbps","1596734605","0","179160","7.7 MB","FLAC 16 bits","41","1603234814243","Oh, What A Beautiful Mornin' (With Chorus)","/storage/emulated/0/Download/01 Frank Sinatra - Oh, What A Beautiful Mornin' (With Chorus).flac","6","0","0","false","44.1 kHz","1","1996","","","","","","","","","","","","","","","","",,,,"","","",,"","",
"3H1zVpV0LPZeYOGGxFNNHK68TRf1","3-e462ce8a-8604-45cc-ada7-521a2abe866b","PAUSE",,"1599925185951","1312962864769030","4902","","","3","Sinatra Sings Rodgers And Hammerstein","3","Sinatra Sings Rodgers And Hammerstein","359 kbps","1596734605","0","179160","7.7 MB","FLAC 16 bits","41","0","Oh, What A Beautiful Mornin' (With Chorus)","/storage/emulated/0/Download/01 Frank Sinatra - Oh, What A Beautiful Mornin' (With Chorus).flac","0","0","0","false","44.1 kHz","1","1996","","","","","","","","","","","","","","","","",,,,"","","",,"","",
"3H1zVpV0LPZeYOGGxFNNHK68TRf1","32-dc835faf-1991-4912-adfd-753e966f52f8","PAUSE",,"1603234868364","2924721212600","6409","","","3","Sinatra Sings Rodgers And Hammerstein","3","Sinatra Sings Rodgers And Hammerstein","359 kbps","1596734605","0","179160","7.7 MB","FLAC 16 bits","41","1603234860983","Oh, What A Beautiful Mornin' (With Chorus)","/storage/emulated/0/Download/01 Frank Sinatra - Oh, What A Beautiful Mornin' (With Chorus).flac","8","0","0","false","44.1 kHz","1","1996","","","","","","","","","","","","","","","","",,,,"","","",,"","",
"3H1zVpV0LPZeYOGGxFNNHK68TRf1","4-8cf69811-9ef6-4b4f-ba44-56084ab8f820","PAUSE",,"1603234025569","2081926519540","3982","","","3","Sinatra Sings Rodgers And Hammerstein","3","Sinatra Sings Rodgers And Hammerstein","359 kbps","1596734605","0","179160","7.7 MB","FLAC 16 bits","41","1603234020668","Oh, What A Beautiful Mornin' (With Chorus)","/storage/emulated/0/Download/01 Frank Sinatra - Oh, What A Beautiful Mornin' (With Chorus).flac","2","0","0","false","44.1 kHz","1","1996","","","","","","","","","","","","","","","","",,,,"","","",,"","",
"3H1zVpV0LPZeYOGGxFNNHK68TRf1","6-dbfd1a4e-df5c-49c5-afcc-c84bfd88359a","PLAY",,"1599925205200","1312982114102820","0","","","3","Sinatra Sings Rodgers And Hammerstein","3","Sinatra Sings Rodgers And Hammerstein","359 kbps","1596734605","0","179160","7.7 MB","FLAC 16 bits","41","0","Oh, What A Beautiful Mornin' (With Chorus)","/storage/emulated/0/Download/01 Frank Sinatra - Oh, What A Beautiful Mornin' (With Chorus).flac","0","0","0","false","44.1 kHz","1","1996","","","","","","","","","","","","","","","","",,,,"","","",,"","",
"3H1zVpV0LPZeYOGGxFNNHK68TRf1","7-35cae5a6-9ef0-445b-b4b6-5b0d287b7064","PAUSE",,"1603234748649","2805006628470","5076","","","3","Sinatra Sings Rodgers And Hammerstein","3","Sinatra Sings Rodgers And Hammerstein","359 kbps","1596734605","0","179160","7.7 MB","FLAC 16 bits","41","1603234742986","Oh, What A Beautiful Mornin' (With Chorus)","/storage/emulated/0/Download/01 Frank Sinatra - Oh, What A Beautiful Mornin' (With Chorus).flac","3","0","0","false","44.1 kHz","1","1996","","","","","","","","","","","","","","","","",,,,"","","",,"","",
"3H1zVpV0LPZeYOGGxFNNHK68TRf1","7-eb990d10-5120-4ce5-a52a-e7dd56446ea6","PAUSE",,"1599925210610","1312987523674480","4749","","","3","Sinatra Sings Rodgers And Hammerstein","3","Sinatra Sings Rodgers And Hammerstein","359 kbps","1596734605","0","179160","7.7 MB","FLAC 16 bits","41","0","Oh, What A Beautiful Mornin' (With Chorus)","/storage/emulated/0/Download/01 Frank Sinatra - Oh, What A Beautiful Mornin' (With Chorus).flac","0","0","0","false","44.1 kHz","1","1996","","","","","","","","","","","","","","","","",,,,"","","",,"","",
"3H1zVpV0LPZeYOGGxFNNHK68TRf1","9-145d398e-5843-434b-9cf1-f044c8614977","PLAY",,"1603234770298","2826655341070","5732","","","3","Sinatra Sings Rodgers And Hammerstein","3","Sinatra Sings Rodgers And Hammerstein","359 kbps","1596734605","0","179160","7.7 MB","FLAC 16 bits","41","1603234742986","Oh, What A Beautiful Mornin' (With Chorus)","/storage/emulated/0/Download/01 Frank Sinatra - Oh, What A Beautiful Mornin' (With Chorus).flac","3","0","0","false","44.1 kHz","1","1996","","","","","","","","","","","","","","","","",,,,"","","",,"","",
"3H1zVpV0LPZeYOGGxFNNHK68TRf1","1-5e227d94-2c09-4e9c-b718-113fbed25011",,"PAUSE","1603234004106","2060463588710","2241","","","3","Sinatra Sings Rodgers And Hammerstein","3","Sinatra Sings Rodgers And Hammerstein","359 kbps","1596734605","0","179160","7.7 MB","FLAC 16 bits","41","1603234001234","Oh, What A Beautiful Mornin' (With Chorus)","/storage/emulated/0/Download/01 Frank Sinatra - Oh, What A Beautiful Mornin' (With Chorus).flac","1","0","0","false","44.1 kHz","1","1996","","","","","","","","","","","","","","","","",,,,"","","",,"","",
"3H1zVpV0LPZeYOGGxFNNHK68TRf1","1-91b301c4-a219-4926-b500-f5829205645b",,"PLAY","1599925180362","1312957275613380","0","","","3","Sinatra Sings Rodgers And Hammerstein","3","Sinatra Sings Rodgers And Hammerstein","359 kbps","1596734605","0","179160","7.7 MB","FLAC 16 bits","41","0","Oh, What A Beautiful Mornin' (With Chorus)","/storage/emulated/0/Download/01 Frank Sinatra - Oh, What A Beautiful Mornin' (With Chorus).flac","0","0","0","false","44.1 kHz","1","1996","","","","","","","","","","","","","","","","",,,,"","","",,"","",
"3H1zVpV0LPZeYOGGxFNNHK68TRf1","10-feeb34f9-9810-468e-b534-c0c143fdb209",,"PLAY","1603234770458","2826814958790","5795","","","3","Sinatra Sings Rodgers And Hammerstein","3","Sinatra Sings Rodgers And Hammerstein","359 kbps","1596734605","0","179160","7.7 MB","FLAC 16 bits","41","1603234742986","Oh, What A Beautiful Mornin' (With Chorus)","/storage/emulated/0/Download/01 Frank Sinatra - Oh, What A Beautiful Mornin' (With Chorus).flac","3","0","0","false","44.1 kHz","1","1996","","","","","","","","","","","","","","","","",,,,"","","",,"","",
"3H1zVpV0LPZeYOGGxFNNHK68TRf1","12-8c15699b-bb8b-461a-8b39-6cefa4211dc6",,"PAUSE","1603234772576","2828932889270","7902","","","3","Sinatra Sings Rodgers And Hammerstein","3","Sinatra Sings Rodgers And Hammerstein","359 kbps","1596734605","0","179160","7.7 MB","FLAC 16 bits","41","1603234742986","Oh, What A Beautiful Mornin' (With Chorus)","/storage/emulated/0/Download/01 Frank Sinatra - Oh, What A Beautiful Mornin' (With Chorus).flac","3","0","0","false","44.1 kHz","1","1996","","","","","","","","","","","","","","","","",,,,"","","",,"","",
"3H1zVpV0LPZeYOGGxFNNHK68TRf1","14-ea87ef1e-e16b-4396-9dec-51d7fe88c331",,"PLAY","1603234775571","2831927861510","8497","","","3","Sinatra Sings Rodgers And Hammerstein","3","Sinatra Sings Rodgers And Hammerstein","359 kbps","1596734605","0","179160","7.7 MB","FLAC 16 bits","41","1603234742986","Oh, What A Beautiful Mornin' (With Chorus)","/storage/emulated/0/Download/01 Frank Sinatra - Oh, What A Beautiful Mornin' (With Chorus).flac","3","0","0","false","44.1 kHz","1","1996","","","","","","","","","","","","","","","","",,,,"","","",,"","",
"3H1zVpV0LPZeYOGGxFNNHK68TRf1","16-2fa62342-60ff-4c0b-b110-f01f826005e4",,"PAUSE","1603234777404","2833761627150","10331","","","3","Sinatra Sings Rodgers And Hammerstein","3","Sinatra Sings Rodgers And Hammerstein","359 kbps","1596734605","0","179160","7.7 MB","FLAC 16 bits","41","1603234742986","Oh, What A Beautiful Mornin' (With Chorus)","/storage/emulated/0/Download/01 Frank Sinatra - Oh, What A Beautiful Mornin' (With Chorus).flac","3","0","0","false","44.1 kHz","1","1996","","","","","","","","","","","","","","","","",,,,"","","",,"","",
"3H1zVpV0LPZeYOGGxFNNHK68TRf1","17-ae029fe0-fd25-49f2-8fc3-05681376e562",,"SKIP","1603234779618","2835975176650","10614","","","3","Sinatra Sings Rodgers And Hammerstein","3","Sinatra Sings Rodgers And Hammerstein","359 kbps","1596734605","0","179160","7.7 MB","FLAC 16 bits","41","1603234742986","Oh, What A Beautiful Mornin' (With Chorus)","/storage/emulated/0/Download/01 Frank Sinatra - Oh, What A Beautiful Mornin' (With Chorus).flac","3","0","0","false","44.1 kHz","1","1996","","","","","","","","","","","","","","","","",,,,"","","",,"","",
"3H1zVpV0LPZeYOGGxFNNHK68TRf1","19-89f69164-344f-4849-b863-5f19dd683d17",,"PAUSE","1603234793896","2850253134270","13171","","","3","Sinatra Sings Rodgers And Hammerstein","3","Sinatra Sings Rodgers And Hammerstein","359 kbps","1596734605","0","179160","7.7 MB","FLAC 16 bits","41","1603234779663","Oh, What A Beautiful Mornin' (With Chorus)","/storage/emulated/0/Download/01 Frank Sinatra - Oh, What A Beautiful Mornin' (With Chorus).flac","4","0","0","false","44.1 kHz","1","1996","","","","","","","","","","","","","","","","",,,,"","","",,"","",
"3H1zVpV0LPZeYOGGxFNNHK68TRf1","21-9c8fef6e-46b3-4e8b-95d3-e91f1c75009a",,"PLAY","1603234799804","2856161120070","13613","","","3","Sinatra Sings Rodgers And Hammerstein","3","Sinatra Sings Rodgers And Hammerstein","359 kbps","1596734605","0","179160","7.7 MB","FLAC 16 bits","41","1603234779663","Oh, What A Beautiful Mornin' (With Chorus)","/storage/emulated/0/Download/01 Frank Sinatra - Oh, What A Beautiful Mornin' (With Chorus).flac","4","0","0","false","44.1 kHz","1","1996","","","","","","","","","","","","","","","","",,,,"","","",,"","",
"3H1zVpV0LPZeYOGGxFNNHK68TRf1","22-53c326ea-6316-455b-a048-6a1153866500",,"SKIP","1603234809641","2865998341430","23422","","","3","Sinatra Sings Rodgers And Hammerstein","3","Sinatra Sings Rodgers And Hammerstein","359 kbps","1596734605","0","179160","7.7 MB","FLAC 16 bits","41","1603234779663","Oh, What A Beautiful Mornin' (With Chorus)","/storage/emulated/0/Download/01 Frank Sinatra - Oh, What A Beautiful Mornin' (With Chorus).flac","4","0","0","false","44.1 kHz","1","1996","","","","","","","","","","","","","","","","",,,,"","","",,"","",
"3H1zVpV0LPZeYOGGxFNNHK68TRf1","23-b9dfb145-2fa6-4011-b0a1-0fe9ed0c3119",,"SKIP","1603234814235","2870592044560","3766","","","3","Sinatra Sings Rodgers And Hammerstein","3","Sinatra Sings Rodgers And Hammerstein","359 kbps","1596734605","0","179160","7.7 MB","FLAC 16 bits","41","1603234809669","Oh, What A Beautiful Mornin' (With Chorus)","/storage/emulated/0/Download/01 Frank Sinatra - Oh, What A Beautiful Mornin' (With Chorus).flac","5","0","0","false","44.1 kHz","1","1996","","","","","","","","","","","","","","","","",,,,"","","",,"","",
